TIME,GEO,CROPS,Value
2016,Liechtenstein,Rye and winter cereal mixtures (maslin),0
2016,Liechtenstein,Rye,0
2016,Liechtenstein,Winter cereal mixtures (maslin),0
2016,Liechtenstein,Barley,0
2016,Liechtenstein,Winter barley,0
2016,Liechtenstein,Spring barley,0
2016,Liechtenstein,Oats and spring cereal mixtures (mixed grain other than maslin),0
2016,Liechtenstein,Oats,0
2016,Liechtenstein,Spring cereal mixtures (mixed grain other than maslin),0
2016,Liechtenstein,Grain maize and corn-cob-mix,0
2016,Liechtenstein,Triticale,0
2016,Liechtenstein,Sorghum,0
2016,Liechtenstein,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)",0
2016,Liechtenstein,Rice,0
2016,Liechtenstein,Rice Indica,0
2016,Liechtenstein,Rice Japonica,0
2016,Liechtenstein,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),0
2016,Liechtenstein,Field peas,0
2016,Liechtenstein,Broad and field beans,0
2016,Liechtenstein,Sweet lupins,0
2016,Liechtenstein,Other dry pulses and protein crops n.e.c.,0
2016,Liechtenstein,Root crops,0
2016,Liechtenstein,Potatoes (including seed potatoes),0
2016,Liechtenstein,Sugar beet (excluding seed),0
2016,Liechtenstein,Other root crops n.e.c.,0
2016,Liechtenstein,Industrial crops,0
2016,Liechtenstein,Oilseeds,0
2016,Liechtenstein,"Rape, turnip rape, sunflower seeds and soya",0
2016,Liechtenstein,Rape and turnip rape seeds,0
2016,Liechtenstein,Winter rape and turnip rape seeds,0
2016,Liechtenstein,Spring rape and turnip rape seeds,0
2016,Liechtenstein,Sunflower seed,0
2016,Liechtenstein,Soya,0
2016,Liechtenstein,Linseed (oilflax),0
2016,Liechtenstein,Cotton seed,0
2016,Liechtenstein,Other oilseed crops n.e.c.,0
2016,Liechtenstein,Fibre crops,0
2016,Liechtenstein,Fibre flax,0
2016,Liechtenstein,Hemp,0
2016,Liechtenstein,Cotton fibre,0
2016,Liechtenstein,Other fibre crops n.e.c.,0
2016,Liechtenstein,Tobacco,0
2016,Liechtenstein,Hops,0
2016,Liechtenstein,"Aromatic, medicinal and culinary plants",0
2016,Liechtenstein,Energy crops n.e.c.,0
2016,Liechtenstein,Other industrial crops n.e.c.,0
2016,Liechtenstein,Plants harvested green from arable land,0
2016,Liechtenstein,Temporary grasses and grazings,0
2016,Liechtenstein,Leguminous plants harvested green,0
2016,Liechtenstein,Lucerne,0
2016,Liechtenstein,Other leguminous plants harvested green n.e.c.,0
2016,Liechtenstein,Clover and mixtures,0
2016,Liechtenstein,Green maize,0
2016,Liechtenstein,Other cereals harvested green (excluding green maize),0
2016,Liechtenstein,Other plants harvested green from arable land n.e.c.,0
2016,Liechtenstein,Fresh vegetables (including melons) and strawberries,0
2016,Liechtenstein,Fresh vegetables (including melons),0
2016,Liechtenstein,Brassicas,0
2016,Liechtenstein,Cauliflower and broccoli,0
2016,Liechtenstein,Brussels sprouts,0
2016,Liechtenstein,Cabbages,0
2016,Liechtenstein,Other brassicas n.e.c,0
2016,Liechtenstein,Kohlrabi,0
2016,Liechtenstein,Leafy and stalked vegetables (excluding brassicas),0
2016,Liechtenstein,Leeks,0
2016,Liechtenstein,Celery,0
2016,Liechtenstein,Lettuces,0
2016,Liechtenstein,Lettuces - under glass or high accessible cover,0
2016,Liechtenstein,Endives,0
2016,Liechtenstein,Spinach,0
2016,Liechtenstein,Asparagus,0
2016,Liechtenstein,Chicory,0
2016,Liechtenstein,Chicory for fresh consumption,0
2016,Liechtenstein,Chicory for processing,0
2016,Liechtenstein,Artichokes,0
2016,Liechtenstein,Other leafy or stalked vegetables n.e.c.,0
2016,Liechtenstein,Vegetables cultivated for fruit (including melons),0
2016,Liechtenstein,Tomatoes,0
2016,Liechtenstein,Tomatoes for fresh consumption,0
2016,Liechtenstein,Tomatoes for processing,0
2016,Liechtenstein,Tomatoes - under glass or high accessible cover,0
2016,Liechtenstein,Cucumbers,0
2016,Liechtenstein,Cucumbers - under glass or high accessible cover,0
2016,Liechtenstein,Gherkins,0
2016,Liechtenstein,Eggplants,0
2016,Liechtenstein,Courgettes and marrows,0
2016,Liechtenstein,Gourds and pumpkins,0
2016,Liechtenstein,Muskmelons,0
2016,Liechtenstein,Watermelons,0
2016,Liechtenstein,Peppers (capsicum),0
2016,Liechtenstein,Peppers (capsicum) - under glass or high accessible cover,0
2016,Liechtenstein,Other vegetables cultivated for fruit n.e.c.,0
2016,Liechtenstein,"Root, tuber and bulb vegetables",0
2016,Liechtenstein,Carrots,0
2016,Liechtenstein,Onions,0
2016,Liechtenstein,Shallots,0
2016,Liechtenstein,Beetroot,0
2016,Liechtenstein,Celeriac,0
2016,Liechtenstein,Radishes,0
2016,Liechtenstein,Garlic,0
2016,Liechtenstein,"Other root, tuber and bulb vegetables n.e.c.",0
2016,Liechtenstein,Fresh pulses,0
2016,Liechtenstein,Fresh peas,0
2016,Liechtenstein,Fresh beans,0
2016,Liechtenstein,Other fresh pulses n.e.c.,0
2016,Liechtenstein,Other fresh vegetables n.e.c.,0
2016,Liechtenstein,Strawberries,0
2016,Liechtenstein,Strawberries - under glass or high accesible cover,0
2016,Liechtenstein,Flowers and ornamental plants (excluding nurseries),0
2016,Liechtenstein,Seeds and seedlings,0
2016,Liechtenstein,Other arable land crops n.e.c.,0
2016,Liechtenstein,Fallow land,0
2016,Liechtenstein,Permanent grassland,0
2016,Liechtenstein,Permanent crops,0
2016,Liechtenstein,Permanent crops for human consumption including those from kitchen gardens,0
2016,Liechtenstein,Permanent crops for human consumption,0
2016,Liechtenstein,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",0
2016,Liechtenstein,Pome fruits,0
2016,Liechtenstein,Apples,0
2016,Liechtenstein,Apples for fresh consumption,0
2016,Liechtenstein,Apples for processing,0
2016,Liechtenstein,Pears,0
2016,Liechtenstein,Pears for fresh consumption,0
2016,Liechtenstein,Pears for processing,0
2016,Liechtenstein,Other pome fruits n.e.c.,0
2016,Liechtenstein,Stone fruits,0
2016,Liechtenstein,Peaches and nectarines,0
2016,Liechtenstein,Peaches,0
2016,Liechtenstein,Nectarines,0
2016,Liechtenstein,Peaches and nectarines for processing,0
2016,Liechtenstein,Apricots,0
2016,Liechtenstein,Cherries,0
2016,Liechtenstein,Sour cherries,0
2016,Liechtenstein,Sweet cherries,0
2016,Liechtenstein,Plums,0
2016,Liechtenstein,Other stone fruits n.e.c,0
2016,Liechtenstein,Fruits from subtropical and tropical climate zones,0
2016,Liechtenstein,Figs,0
2016,Liechtenstein,Kiwis,0
2016,Liechtenstein,Avocados,0
2016,Liechtenstein,Bananas,0
2016,Liechtenstein,Other fruits from subtropical and tropical climate zones n.e.c.,0
2016,Liechtenstein,Berries (excluding strawberries),0
2016,Liechtenstein,Currants,0
2016,Liechtenstein,Blackcurrants,0
2016,Liechtenstein,Redcurrants,0
2016,Liechtenstein,Raspberries,0
2016,Liechtenstein,Blueberries,0
2016,Liechtenstein,Other berries n.e.c.,0
2016,Liechtenstein,Gooseberries,0
2016,Liechtenstein,Nuts,0
2016,Liechtenstein,Walnuts,0
2016,Liechtenstein,Hazelnuts,0
2016,Liechtenstein,Almonds,0
2016,Liechtenstein,Chestnuts,0
2016,Liechtenstein,Other nuts n.e.c.,0
2016,Liechtenstein,Citrus fruits,0
2016,Liechtenstein,Oranges,0
2016,Liechtenstein,Navel oranges,0
2016,Liechtenstein,White oranges (blancas),0
2016,Liechtenstein,Blood oranges (sanguines),0
2016,Liechtenstein,Others oranges n.e.c,0
2016,Liechtenstein,Small citrus fruits,0
2016,Liechtenstein,Satsumas,0
2016,Liechtenstein,Clementines,0
2016,Liechtenstein,Other small citrus fruits (including hybrids) n.e.c.,0
2016,Liechtenstein,Lemons and acid limes,0
2016,Liechtenstein,Yellow lemons,0
2016,Liechtenstein,Acid limes,0
2016,Liechtenstein,Pomelos and grapefruit,0
2016,Liechtenstein,Other citrus fruits n.e.c.,0
2016,Liechtenstein,Grapes,0
2016,Liechtenstein,Grapes for wines,0
2016,Liechtenstein,Grapes for wines with protected designation of origin (PDO),0
2016,Liechtenstein,Grapes for wines with protected geographical indication (PGI),0
2016,Liechtenstein,Grapes for other wines n.e.c. (without PDO/PGI),0
2016,Liechtenstein,Grapes for table use,0
2016,Liechtenstein,Grapes for raisins,0
2016,Liechtenstein,Grapes for other purposes n.e.c.,0
2016,Liechtenstein,Olives,0
2016,Liechtenstein,Olives for table use,0
2016,Liechtenstein,Olives for oil,0
2016,Liechtenstein,Other permanent crops for human consumption n.e.c.,0
2016,Liechtenstein,Nurseries,0
2016,Liechtenstein,Other permanent crops,0
2016,Liechtenstein,Kitchen gardens,0
2016,Liechtenstein,Cultivated mushrooms,0
2016,Liechtenstein,Champignons,0
2016,Liechtenstein,Other cultivated mushrooms n.e.c.,0
2016,Norway,Utilised Agricultural Area,0
2016,Norway,Arable land,0
2016,Norway,Cereals for the production of grain (including seed),0
2016,Norway,Cereals (excluding rice) for the production of grain (including seed),0
2016,Norway,Wheat and spelt,0
2016,Norway,Common wheat and spelt,0
2016,Norway,Common winter wheat and spelt,0
2016,Norway,Common spring wheat and spelt,0
2016,Norway,Durum wheat,0
2016,Norway,Rye and winter cereal mixtures (maslin),0
2016,Norway,Rye,0
2016,Norway,Winter cereal mixtures (maslin),0
2016,Norway,Barley,0
2016,Norway,Winter barley,0
2016,Norway,Spring barley,0
2016,Norway,Oats and spring cereal mixtures (mixed grain other than maslin),0
2016,Norway,Oats,0
2016,Norway,Spring cereal mixtures (mixed grain other than maslin),0
2016,Norway,Grain maize and corn-cob-mix,0
2016,Norway,Triticale,0
2016,Norway,Sorghum,0
2016,Norway,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)",0
2016,Norway,Rice,0
2016,Norway,Rice Indica,0
2016,Norway,Rice Japonica,0
2016,Norway,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),0
2016,Norway,Field peas,0
2016,Norway,Broad and field beans,0
2016,Norway,Sweet lupins,0
2016,Norway,Other dry pulses and protein crops n.e.c.,0
2016,Norway,Root crops,0
2016,Norway,Potatoes (including seed potatoes),0
2016,Norway,Sugar beet (excluding seed),0
2016,Norway,Other root crops n.e.c.,0
2016,Norway,Industrial crops,0
2016,Norway,Oilseeds,0
2016,Norway,"Rape, turnip rape, sunflower seeds and soya",0
2016,Norway,Rape and turnip rape seeds,0
2016,Norway,Winter rape and turnip rape seeds,0
2016,Norway,Spring rape and turnip rape seeds,0
2016,Norway,Sunflower seed,0
2016,Norway,Soya,0
2016,Norway,Linseed (oilflax),0
2016,Norway,Cotton seed,0
2016,Norway,Other oilseed crops n.e.c.,0
2016,Norway,Fibre crops,0
2016,Norway,Fibre flax,0
2016,Norway,Hemp,0
2016,Norway,Cotton fibre,0
2016,Norway,Other fibre crops n.e.c.,0
2016,Norway,Tobacco,0
2016,Norway,Hops,0
2016,Norway,"Aromatic, medicinal and culinary plants",0
2016,Norway,Energy crops n.e.c.,0
2016,Norway,Other industrial crops n.e.c.,0
2016,Norway,Plants harvested green from arable land,0
2016,Norway,Temporary grasses and grazings,0
2016,Norway,Leguminous plants harvested green,0
2016,Norway,Lucerne,0
2016,Norway,Other leguminous plants harvested green n.e.c.,0
2016,Norway,Clover and mixtures,0
2016,Norway,Green maize,0
2016,Norway,Other cereals harvested green (excluding green maize),0
2016,Norway,Other plants harvested green from arable land n.e.c.,0
2016,Norway,Fresh vegetables (including melons) and strawberries,0
2016,Norway,Fresh vegetables (including melons),0
2016,Norway,Brassicas,0
2016,Norway,Cauliflower and broccoli,0
2016,Norway,Brussels sprouts,0
2016,Norway,Cabbages,0
2016,Norway,Other brassicas n.e.c,0
2016,Norway,Kohlrabi,0
2016,Norway,Leafy and stalked vegetables (excluding brassicas),0
2016,Norway,Leeks,0
2016,Norway,Celery,0
2016,Norway,Lettuces,0
2016,Norway,Lettuces - under glass or high accessible cover,0
2016,Norway,Endives,0
2016,Norway,Spinach,0
2016,Norway,Asparagus,0
2016,Norway,Chicory,0
2016,Norway,Chicory for fresh consumption,0
2016,Norway,Chicory for processing,0
2016,Norway,Artichokes,0
2016,Norway,Other leafy or stalked vegetables n.e.c.,0
2016,Norway,Vegetables cultivated for fruit (including melons),0
2016,Norway,Tomatoes,0
2016,Norway,Tomatoes for fresh consumption,0
2016,Norway,Tomatoes for processing,0
2016,Norway,Tomatoes - under glass or high accessible cover,0
2016,Norway,Cucumbers,0
2016,Norway,Cucumbers - under glass or high accessible cover,0
2016,Norway,Gherkins,0
2016,Norway,Eggplants,0
2016,Norway,Courgettes and marrows,0
2016,Norway,Gourds and pumpkins,0
2016,Norway,Muskmelons,0
2016,Norway,Watermelons,0
2016,Norway,Peppers (capsicum),0
2016,Norway,Peppers (capsicum) - under glass or high accessible cover,0
2016,Norway,Other vegetables cultivated for fruit n.e.c.,0
2016,Norway,"Root, tuber and bulb vegetables",0
2016,Norway,Carrots,0
2016,Norway,Onions,0
2016,Norway,Shallots,0
2016,Norway,Beetroot,0
2016,Norway,Celeriac,0
2016,Norway,Radishes,0
2016,Norway,Garlic,0
2016,Norway,"Other root, tuber and bulb vegetables n.e.c.",0
2016,Norway,Fresh pulses,0
2016,Norway,Fresh peas,0
2016,Norway,Fresh beans,0
2016,Norway,Other fresh pulses n.e.c.,0
2016,Norway,Other fresh vegetables n.e.c.,0
2016,Norway,Strawberries,0
2016,Norway,Strawberries - under glass or high accesible cover,0
2016,Norway,Flowers and ornamental plants (excluding nurseries),0
2016,Norway,Seeds and seedlings,0
2016,Norway,Other arable land crops n.e.c.,0
2016,Norway,Fallow land,0
2016,Norway,Permanent grassland,0
2016,Norway,Permanent crops,0
2016,Norway,Permanent crops for human consumption including those from kitchen gardens,0
2016,Norway,Permanent crops for human consumption,0
2016,Norway,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",0
2016,Norway,Pome fruits,0
2016,Norway,Apples,0
2016,Norway,Apples for fresh consumption,0
2016,Norway,Apples for processing,0
2016,Norway,Pears,0
2016,Norway,Pears for fresh consumption,0
2016,Norway,Pears for processing,0
2016,Norway,Other pome fruits n.e.c.,0
2016,Norway,Stone fruits,0
2016,Norway,Peaches and nectarines,0
2016,Norway,Peaches,0
2016,Norway,Nectarines,0
2016,Norway,Peaches and nectarines for processing,0
2016,Norway,Apricots,0
2016,Norway,Cherries,0
2016,Norway,Sour cherries,0
2016,Norway,Sweet cherries,0
2016,Norway,Plums,0
2016,Norway,Other stone fruits n.e.c,0
2016,Norway,Fruits from subtropical and tropical climate zones,0
2016,Norway,Figs,0
2016,Norway,Kiwis,0
2016,Norway,Avocados,0
2016,Norway,Bananas,0
2016,Norway,Other fruits from subtropical and tropical climate zones n.e.c.,0
2016,Norway,Berries (excluding strawberries),0
2016,Norway,Currants,0
2016,Norway,Blackcurrants,0
2016,Norway,Redcurrants,0
2016,Norway,Raspberries,0
2016,Norway,Blueberries,0
2016,Norway,Other berries n.e.c.,0
2016,Norway,Gooseberries,0
2016,Norway,Nuts,0
2016,Norway,Walnuts,0
2016,Norway,Hazelnuts,0
2016,Norway,Almonds,0
2016,Norway,Chestnuts,0
2016,Norway,Other nuts n.e.c.,0
2016,Norway,Citrus fruits,0
2016,Norway,Oranges,0
2016,Norway,Navel oranges,0
2016,Norway,White oranges (blancas),0
2016,Norway,Blood oranges (sanguines),0
2016,Norway,Others oranges n.e.c,0
2016,Norway,Small citrus fruits,0
2016,Norway,Satsumas,0
2016,Norway,Clementines,0
2016,Norway,Other small citrus fruits (including hybrids) n.e.c.,0
2016,Norway,Lemons and acid limes,0
2016,Norway,Yellow lemons,0
2016,Norway,Acid limes,0
2016,Norway,Pomelos and grapefruit,0
2016,Norway,Other citrus fruits n.e.c.,0
2016,Norway,Grapes,0
2016,Norway,Grapes for wines,0
2016,Norway,Grapes for wines with protected designation of origin (PDO),0
2016,Norway,Grapes for wines with protected geographical indication (PGI),0
2016,Norway,Grapes for other wines n.e.c. (without PDO/PGI),0
2016,Norway,Grapes for table use,0
2016,Norway,Grapes for raisins,0
2016,Norway,Grapes for other purposes n.e.c.,0
2016,Norway,Olives,0
2016,Norway,Olives for table use,0
2016,Norway,Olives for oil,0
2016,Norway,Other permanent crops for human consumption n.e.c.,0
2016,Norway,Nurseries,0
2016,Norway,Other permanent crops,0
2016,Norway,Kitchen gardens,0
2016,Norway,Cultivated mushrooms,0
2016,Norway,Champignons,0
2016,Norway,Other cultivated mushrooms n.e.c.,0
2016,Switzerland,Utilised Agricultural Area,0
2016,Switzerland,Arable land,0
2016,Switzerland,Cereals for the production of grain (including seed),0
2016,Switzerland,Cereals (excluding rice) for the production of grain (including seed),0
2016,Switzerland,Wheat and spelt,0
2016,Switzerland,Common wheat and spelt,0
2016,Switzerland,Common winter wheat and spelt,0
2016,Switzerland,Common spring wheat and spelt,0
2016,Switzerland,Durum wheat,0
2016,Switzerland,Rye and winter cereal mixtures (maslin),0
2016,Switzerland,Rye,0
2016,Switzerland,Winter cereal mixtures (maslin),0
2016,Switzerland,Barley,0
2016,Switzerland,Winter barley,0
2016,Switzerland,Spring barley,0
2016,Switzerland,Oats and spring cereal mixtures (mixed grain other than maslin),0
2016,Switzerland,Oats,0
2016,Switzerland,Spring cereal mixtures (mixed grain other than maslin),0
2016,Switzerland,Grain maize and corn-cob-mix,0
2016,Switzerland,Triticale,0
2016,Switzerland,Sorghum,0
2016,Switzerland,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)",0
2016,Switzerland,Rice,0
2016,Switzerland,Rice Indica,0
2016,Switzerland,Rice Japonica,0
2016,Switzerland,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),0
2016,Switzerland,Field peas,0
2016,Switzerland,Broad and field beans,0
2016,Switzerland,Sweet lupins,0
2016,Switzerland,Other dry pulses and protein crops n.e.c.,0
2016,Switzerland,Root crops,0
2016,Switzerland,Potatoes (including seed potatoes),0
2016,Switzerland,Sugar beet (excluding seed),0
2016,Switzerland,Other root crops n.e.c.,0
2016,Switzerland,Industrial crops,0
2016,Switzerland,Oilseeds,0
2016,Switzerland,"Rape, turnip rape, sunflower seeds and soya",0
2016,Switzerland,Rape and turnip rape seeds,0
2016,Switzerland,Winter rape and turnip rape seeds,0
2016,Switzerland,Spring rape and turnip rape seeds,0
2016,Switzerland,Sunflower seed,0
2016,Switzerland,Soya,0
2016,Switzerland,Linseed (oilflax),0
2016,Switzerland,Cotton seed,0
2016,Switzerland,Other oilseed crops n.e.c.,0
2016,Switzerland,Fibre crops,0
2016,Switzerland,Fibre flax,0
2016,Switzerland,Hemp,0
2016,Switzerland,Cotton fibre,0
2016,Switzerland,Other fibre crops n.e.c.,0
2016,Switzerland,Tobacco,0
2016,Switzerland,Hops,0
2016,Switzerland,"Aromatic, medicinal and culinary plants",0
2016,Switzerland,Energy crops n.e.c.,0
2016,Switzerland,Other industrial crops n.e.c.,0
2016,Switzerland,Plants harvested green from arable land,0
2016,Switzerland,Temporary grasses and grazings,0
2016,Switzerland,Leguminous plants harvested green,0
2016,Switzerland,Lucerne,0
2016,Switzerland,Other leguminous plants harvested green n.e.c.,0
2016,Switzerland,Clover and mixtures,0
2016,Switzerland,Green maize,0
2016,Switzerland,Other cereals harvested green (excluding green maize),0
2016,Switzerland,Other plants harvested green from arable land n.e.c.,0
2016,Switzerland,Fresh vegetables (including melons) and strawberries,0
2016,Switzerland,Fresh vegetables (including melons),0
2016,Switzerland,Brassicas,0
2016,Switzerland,Cauliflower and broccoli,0
2016,Switzerland,Brussels sprouts,0
2016,Switzerland,Cabbages,0
2016,Switzerland,Other brassicas n.e.c,0
2016,Switzerland,Kohlrabi,0
2016,Switzerland,Leafy and stalked vegetables (excluding brassicas),0
2016,Switzerland,Leeks,0
2016,Switzerland,Celery,0
2016,Switzerland,Lettuces,0
2016,Switzerland,Lettuces - under glass or high accessible cover,0
2016,Switzerland,Endives,0
2016,Switzerland,Spinach,0
2016,Switzerland,Asparagus,0
2016,Switzerland,Chicory,0
2016,Switzerland,Chicory for fresh consumption,0
2016,Switzerland,Chicory for processing,0
2016,Switzerland,Artichokes,0
2016,Switzerland,Other leafy or stalked vegetables n.e.c.,0
2016,Switzerland,Vegetables cultivated for fruit (including melons),0
2016,Switzerland,Tomatoes,0
2016,Switzerland,Tomatoes for fresh consumption,0
2016,Switzerland,Tomatoes for processing,0
2016,Switzerland,Tomatoes - under glass or high accessible cover,0
2016,Switzerland,Cucumbers,0
2016,Switzerland,Cucumbers - under glass or high accessible cover,0
2016,Switzerland,Gherkins,0
2016,Switzerland,Eggplants,0
2016,Switzerland,Courgettes and marrows,0
2016,Switzerland,Gourds and pumpkins,0
2016,Switzerland,Muskmelons,0
2016,Switzerland,Watermelons,0
2016,Switzerland,Peppers (capsicum),0
2016,Switzerland,Peppers (capsicum) - under glass or high accessible cover,0
2016,Switzerland,Other vegetables cultivated for fruit n.e.c.,0
2016,Switzerland,"Root, tuber and bulb vegetables",0
2016,Switzerland,Carrots,0
2016,Switzerland,Onions,0
2016,Switzerland,Shallots,0
2016,Switzerland,Beetroot,0
2016,Switzerland,Celeriac,0
2016,Switzerland,Radishes,0
2016,Switzerland,Garlic,0
2016,Switzerland,"Other root, tuber and bulb vegetables n.e.c.",0
2016,Switzerland,Fresh pulses,0
2016,Switzerland,Fresh peas,0
2016,Switzerland,Fresh beans,0
2016,Switzerland,Other fresh pulses n.e.c.,0
2016,Switzerland,Other fresh vegetables n.e.c.,0
2016,Switzerland,Strawberries,0
2016,Switzerland,Strawberries - under glass or high accesible cover,0
2016,Switzerland,Flowers and ornamental plants (excluding nurseries),0
2016,Switzerland,Seeds and seedlings,0
2016,Switzerland,Other arable land crops n.e.c.,0
2016,Switzerland,Fallow land,0
2016,Switzerland,Permanent grassland,0
2016,Switzerland,Permanent crops,0
2016,Switzerland,Permanent crops for human consumption including those from kitchen gardens,0
2016,Switzerland,Permanent crops for human consumption,0
2016,Switzerland,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",0
2016,Switzerland,Pome fruits,0
2016,Switzerland,Apples,0
2016,Switzerland,Apples for fresh consumption,0
2016,Switzerland,Apples for processing,0
2016,Switzerland,Pears,0
2016,Switzerland,Pears for fresh consumption,0
2016,Switzerland,Pears for processing,0
2016,Switzerland,Other pome fruits n.e.c.,0
2016,Switzerland,Stone fruits,0
2016,Switzerland,Peaches and nectarines,0
2016,Switzerland,Peaches,0
2016,Switzerland,Nectarines,0
2016,Switzerland,Peaches and nectarines for processing,0
2016,Switzerland,Apricots,0
2016,Switzerland,Cherries,0
2016,Switzerland,Sour cherries,0
2016,Switzerland,Sweet cherries,0
2016,Switzerland,Plums,0
2016,Switzerland,Other stone fruits n.e.c,0
2016,Switzerland,Fruits from subtropical and tropical climate zones,0
2016,Switzerland,Figs,0
2016,Switzerland,Kiwis,0
2016,Switzerland,Avocados,0
2016,Switzerland,Bananas,0
2016,Switzerland,Other fruits from subtropical and tropical climate zones n.e.c.,0
2016,Switzerland,Berries (excluding strawberries),0
2016,Switzerland,Currants,0
2016,Switzerland,Blackcurrants,0
2016,Switzerland,Redcurrants,0
2016,Switzerland,Raspberries,0
2016,Switzerland,Blueberries,0
2016,Switzerland,Other berries n.e.c.,0
2016,Switzerland,Gooseberries,0
2016,Switzerland,Nuts,0
2016,Switzerland,Walnuts,0
2016,Switzerland,Hazelnuts,0
2016,Switzerland,Almonds,0
2016,Switzerland,Chestnuts,0
2016,Switzerland,Other nuts n.e.c.,0
2016,Switzerland,Citrus fruits,0
2016,Switzerland,Oranges,0
2016,Switzerland,Navel oranges,0
2016,Switzerland,White oranges (blancas),0
2016,Switzerland,Blood oranges (sanguines),0
2016,Switzerland,Others oranges n.e.c,0
2016,Switzerland,Small citrus fruits,0
2016,Switzerland,Satsumas,0
2016,Switzerland,Clementines,0
2016,Switzerland,Other small citrus fruits (including hybrids) n.e.c.,0
2016,Switzerland,Lemons and acid limes,0
2016,Switzerland,Yellow lemons,0
2016,Switzerland,Acid limes,0
2016,Switzerland,Pomelos and grapefruit,0
2016,Switzerland,Other citrus fruits n.e.c.,0
2016,Switzerland,Grapes,0
2016,Switzerland,Grapes for wines,0
2016,Switzerland,Grapes for wines with protected designation of origin (PDO),0
2016,Switzerland,Grapes for wines with protected geographical indication (PGI),0
2016,Switzerland,Grapes for other wines n.e.c. (without PDO/PGI),0
2016,Switzerland,Grapes for table use,0
2016,Switzerland,Grapes for raisins,0
2016,Switzerland,Grapes for other purposes n.e.c.,0
2016,Switzerland,Olives,0
2016,Switzerland,Olives for table use,0
2016,Switzerland,Olives for oil,0
2016,Switzerland,Other permanent crops for human consumption n.e.c.,0
2016,Switzerland,Nurseries,0
2016,Switzerland,Other permanent crops,0
2016,Switzerland,Kitchen gardens,0
2016,Switzerland,Cultivated mushrooms,0
2016,Switzerland,Champignons,0
2016,Switzerland,Other cultivated mushrooms n.e.c.,0
2016,Montenegro,Utilised Agricultural Area,0
2016,Montenegro,Arable land,0
2016,Montenegro,Cereals for the production of grain (including seed),0
2016,Montenegro,Cereals (excluding rice) for the production of grain (including seed),0
2016,Montenegro,Wheat and spelt,0
2016,Montenegro,Common wheat and spelt,0
2016,Montenegro,Common winter wheat and spelt,0
2016,Montenegro,Common spring wheat and spelt,0
2016,Montenegro,Durum wheat,0
2016,Montenegro,Rye and winter cereal mixtures (maslin),0
2016,Montenegro,Rye,0
2016,Montenegro,Winter cereal mixtures (maslin),0
2016,Montenegro,Barley,0
2016,Montenegro,Winter barley,0
2016,Montenegro,Spring barley,0
2016,Montenegro,Oats and spring cereal mixtures (mixed grain other than maslin),0
2016,Montenegro,Oats,0
2016,Montenegro,Spring cereal mixtures (mixed grain other than maslin),0
2016,Montenegro,Grain maize and corn-cob-mix,0
2016,Montenegro,Triticale,0
2016,Montenegro,Sorghum,0
2016,Montenegro,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)",0
2016,Montenegro,Rice,0
2016,Montenegro,Rice Indica,0
2016,Montenegro,Rice Japonica,0
2016,Montenegro,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),0
2016,Montenegro,Field peas,0
2016,Montenegro,Broad and field beans,0
2016,Montenegro,Sweet lupins,0
2016,Montenegro,Other dry pulses and protein crops n.e.c.,0
2016,Montenegro,Root crops,0
2016,Montenegro,Potatoes (including seed potatoes),0
2016,Montenegro,Sugar beet (excluding seed),0
2016,Montenegro,Other root crops n.e.c.,0
2016,Montenegro,Industrial crops,0
2016,Montenegro,Oilseeds,0
2016,Montenegro,"Rape, turnip rape, sunflower seeds and soya",0
2016,Montenegro,Rape and turnip rape seeds,0
2016,Montenegro,Winter rape and turnip rape seeds,0
2016,Montenegro,Spring rape and turnip rape seeds,0
2016,Montenegro,Sunflower seed,0
2016,Montenegro,Soya,0
2016,Montenegro,Linseed (oilflax),0
2016,Montenegro,Cotton seed,0
2016,Montenegro,Other oilseed crops n.e.c.,0
2016,Montenegro,Fibre crops,0
2016,Montenegro,Fibre flax,0
2016,Montenegro,Hemp,0
2016,Montenegro,Cotton fibre,0
2016,Montenegro,Other fibre crops n.e.c.,0
2016,Montenegro,Tobacco,0
2016,Montenegro,Hops,0
2016,Montenegro,"Aromatic, medicinal and culinary plants",0
2016,Montenegro,Energy crops n.e.c.,0
2016,Montenegro,Other industrial crops n.e.c.,0
2016,Montenegro,Plants harvested green from arable land,0
2016,Montenegro,Temporary grasses and grazings,0
2016,Montenegro,Leguminous plants harvested green,0
2016,Montenegro,Lucerne,0
2016,Montenegro,Other leguminous plants harvested green n.e.c.,0
2016,Montenegro,Clover and mixtures,0
2016,Montenegro,Green maize,0
2016,Montenegro,Other cereals harvested green (excluding green maize),0
2016,Montenegro,Other plants harvested green from arable land n.e.c.,0
